Daytime_evening_attendance,Previous_qualification,Nacionality,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_without_evaluations,Target,missing_Curricular_units_1st_sem_grade,Curricular_units_1st_sem_grade_low,Curricular_units_1st_sem_grade_medium,Curricular_units_1st_sem_grade_high,missing_Curricular_units_1st_sem_approved,Curricular_units_1st_sem_approved_low,Curricular_units_1st_sem_approved_medium,Curricular_units_1st_sem_approved_high,missing_Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_enrolled_low,Curricular_units_1st_sem_enrolled_medium,missing_Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_evaluations_low,Curricular_units_1st_sem_evaluations_medium,Curricular_units_1st_sem_evaluations_high,missing_Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_grade_low,Curricular_units_2nd_sem_grade_medium,Curricular_units_2nd_sem_grade_high,missing_Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_approved_low,Curricular_units_2nd_sem_approved_medium,Curricular_units_2nd_sem_approved_high,missing_Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_enrolled_low,Curricular_units_2nd_sem_enrolled_medium,missing_Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_evaluations_low,Curricular_units_2nd_sem_evaluations_medium,Curricular_units_2nd_sem_evaluations_high,Marital_status_1,Marital_status_2,Marital_status_3,Marital_status_4,Marital_status_5,Marital_status_6,Application_order_0,Application_order_1,Application_order_2,Application_order_3,Application_order_4,Application_order_5,Application_order_6,Application_order_9
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,0,1,0,0,Graduate,0,False,False,True,0,False,False,True,0,False,True,0,False,False,True,0,False,False,True,0,False,False,True,0,False,True,0,False,False,True,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,1,1,0,0,0,0,1,0,1,Graduate,0,False,True,False,0,False,False,True,0,False,True,0,False,False,True,0,False,True,False,0,False,False,True,0,False,True,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,False,False,True,0,True,False,False,0,True,False,0,False,False,True,0,False,False,True,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,0,1,1,1,Dropout,0,False,False,True,0,False,True,False,0,False,True,0,False,True,False,0,False,True,False,0,False,True,False,0,False,True,0,False,False,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Enrolled,0,False,True,False,0,False,True,False,0,False,True,0,False,False,True,0,False,True,False,0,True,False,False,0,False,True,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,False,True,0,False,True,False,0,True,False,0,False,True,False,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,1,0,1,1,1,1,Enrolled,0,False,True,False,0,True,False,False,0,True,False,0,False,True,False,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,0,1,0,Dropout,0,False,True,False,0,False,True,False,0,False,True,0,True,False,False,0,False,True,False,0,False,True,False,0,False,True,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Enrolled,0,False,True,False,0,False,True,False,0,False,True,0,False,False,True,0,False,True,False,0,False,False,True,0,False,True,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,1,0,1,1,1,1,Enrolled,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Enrolled,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,0,1,1,Graduate,0,False,False,True,0,False,True,False,0,True,False,0,False,False,True,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,0,Graduate,0,True,False,False,0,False,True,False,0,True,False,0,False,True,False,0,True,False,False,0,True,False,False,0,True,False,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,1,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,False,True,0,False,True,False,0,True,False,0,False,False,True,0,False,True,False,0,False,True,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,False,True,False,0,False,True,False,0,False,True,0,False,False,True,0,True,False,False,0,True,False,False,0,False,True,0,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0,0,1,0,0,0,0,1,0,1,Graduate,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,0,False,False,True,0,False,True,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,1,0,1,1,1,1,Enrolled,0,False,True,False,0,False,True,False,0,True,False,0,False,True,False,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,False,True,0,False,False,True,0,False,True,0,True,False,False,0,False,False,True,0,False,False,True,0,False,True,0,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0,0,1,0,1,0,1,1,1,1,Dropout,0,False,False,True,0,False,False,True,0,False,True,0,False,True,False,0,False,False,True,0,False,False,True,0,False,True,0,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,False,False,True,0,False,True,False,0,False,True,0,False,True,False,0,True,False,False,0,True,False,False,0,False,True,0,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,1,0,0,0,0,1,0,1,Graduate,0,False,True,False,0,False,False,True,0,False,True,0,False,False,True,0,False,True,False,0,False,False,True,0,False,True,0,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,1,0,0,1,0,1,1,1,1,Dropout,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,0,False,True,False,0,True,False,False,0,True,False,0,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,True,False,False,0,True,False,0,True,False,False,0,False,True,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,1,1,0,1,0,1,1,1,1,Graduate,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,1,0,1,1,1,1,Enrolled,0,False,False,True,0,False,True,False,0,False,True,0,False,True,False,0,False,True,False,0,False,False,True,0,False,True,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,False,True,0,False,False,True,0,False,True,0,False,True,False,0,False,False,True,0,False,False,True,0,False,True,0,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,False,True,0,True,False,False,0,False,True,False,0,False,True,False,0,False,True,0,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0,0,1,0,1,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,True,False,0,False,True,False,0,False,True,False,0,False,True,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0,1,0,0,0,0,1,1,1,1,Enrolled,0,True,False,False,0,True,False,False,0,True,False,0,False,True,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,1,0,1,1,1,1,Graduate,0,True,False,False,0,False,True,False,0,True,False,0,True,False,False,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,0,0,1,0,1,0,1,1,1,1,Graduate,0,False,False,True,0,False,False,True,0,False,True,0,False,False,True,0,False,True,False,0,False,False,True,0,False,True,0,False,False,True,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,0,0,1,0,1,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,True,False,0,False,False,True,0,True,False,False,0,False,True,False,0,True,False,0,False,True,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,False,True,False,0,True,False,0,False,True,False,0,False,True,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,False,True,0,False,True,False,0,True,False,0,False,False,True,0,False,False,True,0,False,True,False,0,True,False,0,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,1,0,1,1,1,1,Graduate,0,False,False,True,0,False,True,False,0,False,True,0,False,True,False,0,False,False,True,0,False,False,True,0,False,True,0,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Enrolled,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Enrolled,0,False,True,False,0,True,False,False,0,True,False,0,False,False,True,0,True,False,False,0,False,True,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,0,False,True,False,0,False,True,False,0,True,False,0,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,False,True,False,0,True,False,False,0,True,False,0,False,False,True,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Dropout,0,False,True,False,0,False,True,False,0,True,False,0,False,True,False,0,False,True,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,1,0,1,1,1,1,Graduate,0,True,False,False,0,False,True,False,0,True,False,0,True,False,False,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,1,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,True,False,0,False,True,False,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,0,False,True,False,0,False,True,False,0,True,False,0,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,1,0,1,0,1,1,1,1,Graduate,0,True,False,False,0,False,True,False,0,True,False,0,False,False,True,0,False,True,False,0,False,True,False,0,True,False,0,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Dropout,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,0,False,True,False,0,False,True,False,0,True,False,0,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,1,0,1,1,1,1,Graduate,0,False,True,False,0,False,False,True,0,False,True,0,False,True,False,0,False,True,False,0,False,False,True,0,False,True,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,False,True,0,False,False,True,0,False,True,0,False,True,False,0,False,False,True,0,False,False,True,0,False,True,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,1,0,1,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,1,1,0,0,0,1,1,1,1,Enrolled,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,True,False,0,False,False,True,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,0,1,0,1,Graduate,0,False,False,True,0,False,False,True,0,False,True,0,False,True,False,0,False,False,True,0,False,False,True,0,False,True,0,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,False,True,False,0,True,False,False,0,True,False,0,False,False,True,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,0,1,1,Enrolled,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,False,True,0,False,True,0,False,True,False,0,False,False,True,0,False,False,True,0,False,True,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,False,True,0,True,False,False,0,False,True,False,0,False,True,False,0,False,True,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,True,False,False,0,True,False,0,False,False,True,0,False,True,False,0,False,True,False,0,True,False,0,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,1,0,0,0,0,1,1,1,1,Dropout,0,False,True,False,0,True,False,False,0,True,False,0,False,True,False,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,0,1,0,1,1,1,1,Enrolled,0,False,True,False,0,True,False,False,0,True,False,0,True,False,False,0,False,False,True,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,False,True,0,False,True,False,0,True,False,0,False,True,False,0,False,True,False,0,False,True,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,False,True,False,0,True,False,False,0,False,True,0,False,True,False,0,False,True,False,0,True,False,False,0,False,True,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,False,True,False,0,False,True,False,0,True,False,0,False,True,False,0,True,False,False,0,False,True,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,1,0,0,0,0,1,0,1,Dropout,0,False,False,True,0,False,True,False,0,False,True,0,False,True,False,0,False,False,True,0,False,True,False,0,False,True,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,0,1,0,1,Graduate,0,False,True,False,0,False,False,True,0,False,True,0,False,False,True,0,False,True,False,0,False,False,True,0,False,True,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,0,1,0,0,1,0,0,Enrolled,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,1,1,1,1,Dropout,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,1,1,1,1,Dropout,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,1,0,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,True,False,False,0,True,False,0,False,True,False,0,True,False,False,0,True,False,False,0,True,False,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,1,1,1,Enrolled,0,True,False,False,0,False,False,True,0,False,True,0,False,False,True,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,1,0,1,1,1,1,Graduate,0,False,False,True,0,False,True,False,0,False,True,0,True,False,False,0,False,False,True,0,False,True,False,0,False,True,0,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,True,False,False,0,False,True,False,0,True,False,0,True,False,False,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,1,0,1,1,1,1,Graduate,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,1,1,1,1,Enrolled,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,False,True,0,False,True,0,False,True,False,0,False,True,False,0,False,False,True,0,False,True,0,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,1,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,False,True,0,False,True,0,False,True,False,0,False,True,False,0,False,False,True,0,False,True,0,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Dropout,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,False,True,0,False,True,0,False,True,False,0,False,False,True,0,False,False,True,0,False,True,0,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,1,1,1,Enrolled,0,False,True,False,0,True,False,False,0,True,False,0,True,False,False,0,True,False,False,0,True,False,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,0,Graduate,0,False,False,True,0,True,False,False,0,True,False,0,False,True,False,0,False,False,True,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,True,False,False,0,False,True,False,0,True,False,0,False,True,False,0,True,False,False,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,False,True,0,False,True,0,False,True,False,0,False,True,False,0,False,False,True,0,False,True,0,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,1,1,0,0,0,0,1,0,1,Graduate,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,0,False,True,False,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,1,0,1,1,1,1,Graduate,0,True,False,False,0,False,True,False,0,True,False,0,False,False,True,0,True,False,False,0,True,False,False,0,True,False,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,True,False,False,0,True,False,False,0,True,False,0,False,True,False,0,True,False,False,0,True,False,False,0,True,False,0,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,True,False,0,False,False,True,0,False,True,0,False,True,False,0,False,True,False,0,False,False,True,0,False,True,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,0,1,0,1,1,1,1,Graduate,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,0,False,False,True,0,False,True,False,0,True,False,0,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,1,1,Graduate,0,False,False,True,0,False,True,False,0,True,False,0,False,True,False,0,False,False,True,0,False,True,False,0,True,False,0,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0
